"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","sumNA","VQ_ratio"
1241,1981,"Male","$25,001 - $50,000","Single (no kids)","Current Undergraduate","Libertarian","Yes","No","No","Yes","No","No","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","No","No","Yes","No","Giving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","No","Right","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Circumstances","No","Yes","Yes","Yes","No","TMI","Yes","No","Tunes","Technology","Yes","No","Yes","Yes","Yes","Supportive","No","PC","Yes","Risk-friendly","Yes","Umm...","No","Space","Yes","Online","Yes","Yes","Yes","No","Grrr people","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Check!","No","No","No","No","Yes","No","Only-child","No","Yes","No",101,0,0.926605504587156
1247,1984,"Male","$50,000 - $74,999","Married (w/kids)","Bachelor's Degree","Libertarian","No","No","Yes","Yes","Yes","No","Public","Yes","No","No","Yes","No","Yes","Yes","Science","Try first","Yes","Yes","Yes","Yes","Giving","Yes","No","Pragmatist","No","No","Hot headed","Odd hours","No","Happy","Yes","No","No","Yes","P.M.","Yes","Start","No","No","Circumstances","No","No","No","No","Yes","Mysterious","No","Yes","Talk","People","Yes","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Cautious","No","Umm...","No","Space","Yes","In-person","Yes","No","Yes","Yes","Yay people!","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Own","Pessimist","Dad","No","No","Yes","Yes","Check!","Yes","No","Yes","No","No","Yes","Only-child","No","Yes","Yes",48,53,0.440366972477064
1250,1987,"Male","$50,000 - $74,999","Single (no kids)","Bachelor's Degree","Libertarian","No","Yes","No","Yes","Yes","No","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Study first","No","Yes","No","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Standard hours","No","Right","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","Yes","No","Talk","Technology","No","Yes","Yes","No","Yes","Supportive","Yes","PC","No","Cautious","Yes","Umm...","Yes","Space","No","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","No","No","No","Yes","No","No","Yes","No","No","No","Own","Pessimist","Mom","No","No","No","Yes","Check!","Yes","No","Yes","Yes","No","No","Yes","Yes","No","Yes",100,1,0.917431192660551
1251,1989,"Female","over $150,000","Married (no kids)","Doctoral Degree","Republican","No","No","No","No","No","No","Public","No","Yes","No","No","Yes","Yes","Yes","Science","Try first","Yes","Yes","Yes","No","Giving","No","Yes","Pragmatist","No","No","Hot headed","Odd hours","Yes","Right","Yes","Yes","Yes","Yes","A.M.","Yes","Start","Yes","Yes","Me","No","Yes","Yes","No","No","TMI","No","No","Tunes","Technology","Yes","No","Yes","No","Yes","Supportive","No","Mac","No","Cautious","No","Yes!","No","Socialize","Yes","Online","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","No","Own","Pessimist","Mom","Yes","No","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No",97,4,0.889908256880734
1255,1982,"Male","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Libertarian","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Try first","No","Yes","Yes","No","Giving","Yes","No","Idealist","Yes","No","Cool headed","Standard hours","No","Happy","No","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","Yes","No","TMI","Yes","No","Talk","People","No","No","Yes","No","Yes","Demanding","Yes","PC","Yes","Cautious","No","Yes!","No","Socialize","Yes","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","Yes","Own","Optimist","Dad","No","Yes","No","Yes","Check!","No","No","No","Yes","No","Yes","Yes","No","No","Yes",98,3,0.899082568807339
1256,1987,"Male","over $150,000","Married (no kids)","Bachelor's Degree","Independent","Yes","Yes","No","Yes","No","Yes","Private","Yes","Yes","No","Yes","Yes","Yes","Yes","Art","Try first","No","Yes","Yes","No","Giving","No","No","Pragmatist","No","Yes","Cool headed","Odd hours","Yes","Right","Yes","Yes","Yes","Yes","P.M.","Yes","End","Yes","No","Circumstances","Yes","No","Yes","Yes","No","TMI","No","No","Talk","Technology","No","No","Yes","Yes","Yes","Supportive","No","PC","No","Cautious","No","Umm...","No","Space","Yes","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","Rent","Optimist","Mom","No","Yes","No","Yes","Check!","Yes","No","No","No","Yes","No","Yes","Yes","No","Yes",101,0,0.926605504587156
1260,1992,"Female","$25,001 - $50,000","Domestic Partners (no kids)","Master's Degree","Democrat","Yes","No","No","No","Yes","Yes","Public","Yes","Yes","No","No","Yes","Yes","Yes","Art","Study first","Yes","Yes","Yes","No","Giving","Yes","No","Idealist","No","No","Hot headed","Odd hours","No","Happy","No","Yes","No","Yes","P.M.","No","Start","Yes","No","Circumstances","Yes","Yes","No","Yes","No","Mysterious","No","Yes","Tunes","Technology","No","Yes","Yes","No","Yes","Supportive","No","PC","No","Cautious","Yes","Yes!","No","Space","No","Online","No","Yes","No","Yes","Grrr people","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","Yes","Own","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","No","Yes","No","Yes","Yes","No","No",57,48,0.522935779816514
1261,1994,"Male","$100,001 - $150,000","Single (no kids)","Current Undergraduate","Independent","No","Yes","No","No","Yes","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","No","Giving","No","Yes","Idealist","No","No","Cool headed","Standard hours","No","Happy","No","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","No","No","Mysterious","No","No","Tunes","People","Yes","No","Yes","No","Yes","Supportive","No","PC","No","Cautious","No","Yes!","No","Socialize","No","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No","Own","Optimist","Dad","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Only-child","No","Yes","Yes",100,1,0.917431192660551
1266,1989,"Female","$75,000 - $100,000","Married (w/kids)","Current Undergraduate","Other","No","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","No","No","Science","Study first","No","Yes","Yes","Yes","Receiving","Yes","No","Idealist","Yes","No","Hot headed","Odd hours","No","Happy","Yes","Yes","Yes","Yes","A.M.","Yes","Start","Yes","Yes","Me","Yes","No","No","Yes","No","TMI","No","No","Tunes","Technology","No","Yes","Yes","Yes","Yes","Demanding","Yes","Mac","Yes","Cautious","No","Umm...","No","Space","No","Online","Yes","Yes","Yes","Yes","Yay people!","Yes","No","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","No","Own","Optimist","Mom","No","Yes","Yes","No","Check!","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",96,5,0.880733944954128
1270,1975,"Male","$75,000 - $100,000","Domestic Partners (w/kids)","Bachelor's Degree","Republican","Yes","Yes","No","Yes","No","No","Public","No","Yes","No","Yes","No","Yes","Yes","Science","Try first","Yes","Yes","No","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","No","Yes","P.M.","No","Start","Yes","No","Me","No","Yes","Yes","Yes","No","TMI","Yes","Yes","Talk","Technology","Yes","No","Yes","No","No","Demanding","No","Mac","Yes","Cautious","No","Yes!","No","Space","Yes","Online","No","No","No","Yes","Yay people!","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","Own","Optimist","Dad","No","No","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",78,23,0.715596330275229
1272,1969,"Female","over $150,000","Married (w/kids)","Bachelor's Degree","Libertarian","No","No","No","No","Yes","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","Yes","No","No","Yes","Giving","Yes","No","Pragmatist","No","No","Hot headed","Standard hours","Yes","Happy","Yes","Yes","No","No","A.M.","Yes","End","Yes","Yes","Me","No","No","No","Yes","No","TMI","No","Yes","Talk","Technology","Yes","No","No","Yes","No","Demanding","No","Mac","Yes","Risk-friendly","No","Yes!","No","Socialize","No","In-person","No","No","Yes","Yes","Yay people!","Yes","Yes","No","No","No","No","Yes","Yes","No","No","Yes","No","Own","Optimist","Mom","No","No","Yes","No","Check!","No","No","No","Yes","Yes","No","Only-child","Yes","Yes","Yes",101,0,0.926605504587156
1274,1948,"Female","over $150,000","Married (no kids)","Master's Degree","Independent","No","Yes","No","No","No","Yes","Private","No","Yes","No","No","Yes","Yes","Yes","Science","Study first","Yes","Yes","No","No","Giving","Yes","No","Pragmatist","No","No","Cool headed","Odd hours","Yes","Happy","No","Yes","No","No","A.M.","No","Start","Yes","No","Circumstances","No","No","No","Yes","No","TMI","No","Yes","Tunes","Technology","Yes","No","Yes","No","No","Supportive","No","Mac","Yes","Risk-friendly","Yes","Yes!","No","Socialize","No","In-person","No","No","Yes","No","Yay people!","Yes","No","No","Yes","Yes","No","No","No","Yes","No","Yes","No","Own","Optimist","Dad","No","Yes","Yes","No","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No",101,1,0.926605504587156
1288,1998,"Male","under $25,000","Single (no kids)","Current K-12","Independent","Yes","Yes","No","No","No","Yes","Public","No","Yes","Yes","Yes","Yes","Yes","Yes","Art","Try first","Yes","No","Yes","Yes","Receiving","No","No","Idealist","No","No","Cool headed","Odd hours","No","Right","No","Yes","No","Yes","P.M.","Yes","End","Yes","No","Me","Yes","Yes","Yes","No","Yes","TMI","Yes","No","Tunes","Technology","No","No","Yes","Yes","No","Supportive","No","Mac","No","Risk-friendly","Yes","Yes!","No","Socialize","Yes","Online","No","No","Yes","Yes","Yay people!","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Own","Pessimist","Mom","No","No","No","Yes","Nope","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes",46,56,0.422018348623853
1290,1964,"Female","$100,001 - $150,000","Married (no kids)","Associate's Degree","Republican","No","No","No","Yes","Yes","No","Public","Yes","No","No","No","No","No","Yes","Science","Study first","Yes","Yes","Yes","No","Giving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","Yes","A.M.","Yes","End","Yes","Yes","Me","No","No","Yes","No","Yes","Mysterious","Yes","Yes","Tunes","Technology","No","Yes","No","No","Yes","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","No","Online","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Own","Optimist","Mom","Yes","No","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No",98,3,0.899082568807339
1291,1940,"Female","$50,000 - $74,999","Married (w/kids)","Associate's Degree","Democrat","No","Yes","No","No","Yes","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Study first","Yes","No","Yes","No","Giving","Yes","No","Idealist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","No","Yes","Yes","Mysterious","No","No","Talk","People","No","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Risk-friendly","Yes","Yes!","No","Space","No","In-person","No","Yes","Yes","No","Grrr people","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","Own","Optimist","Mom","No","Yes","No","No","Nope","Yes","No","No","No","No","No","Yes","Yes","No","No",100,1,0.917431192660551
1294,1969,"Female","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Democrat","Yes","Yes","No","No","Yes","Yes","Private","No","Yes","No","Yes","No","No","Yes","Art","Study first","No","No","No","Yes","Giving","Yes","No","Pragmatist","Yes","Yes","Hot headed","Odd hours","No","Right","Yes","Yes","No","No","P.M.","Yes","Start","No","No","Circumstances","Yes","Yes","Yes","No","No","Mysterious","Yes","Yes","Talk","Technology","Yes","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","Yes","Yes!","No","Space","No","Online","Yes","No","Yes","No","Grrr people","Yes","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes",40,62,0.36697247706422
1295,1986,"Female","$25,001 - $50,000","Single (no kids)","Bachelor's Degree","Democrat","Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Try first","No","Yes","No","Yes","Giving","No","No","Pragmatist","No","No","Hot headed","Standard hours","No","Right","Yes","Yes","Yes","Yes","P.M.","Yes","Start","Yes","No","Circumstances","No","Yes","Yes","Yes","Yes","TMI","No","No","Talk","People","No","No","Yes","No","Yes","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Space","Yes","Online","No","Yes","No","Yes","Grrr people","No","No","Yes","No","Yes","No","No","No","No","Yes","No","No","Rent","Pessimist","Mom","Yes","Yes","Yes","Yes","Nope","Yes","No","Yes","Yes","Yes","No","Yes","No","No","No",101,0,0.926605504587156
1297,1979,"Female","$75,000 - $100,000","Married (w/kids)","Master's Degree","Democrat","Yes","No","No","Yes","No","No","Public","No","Yes","No","Yes","No","Yes","Yes","Science","Try first","No","Yes","Yes","No","Giving","No","No","Idealist","No","Yes","Cool headed","Standard hours","No","Right","Yes","Yes","No","No","A.M.","Yes","End","Yes","No","Me","Yes","Yes","Yes","No","No","Mysterious","No","Yes","Talk","People","No","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Risk-friendly","No","Umm...","No","Socialize","No","In-person","No","Yes","Yes","No","Yay people!","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","Yes","Yes","Own","Optimist","Dad","Yes","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes",86,15,0.788990825688073
1300,1941,"Male","$50,000 - $74,999","Married (no kids)","High School Diploma","Republican","No","No","No","Yes","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Science","Try first","No","Yes","No","No","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Odd hours","Yes","Happy","Yes","Yes","Yes","No","A.M.","Yes","End","Yes","Yes","Me","Yes","Yes","Yes","Yes","Yes","TMI","No","No","Talk","Technology","Yes","No","No","No","No","Demanding","No","PC","Yes","Cautious","No","Umm...","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","Own","Pessimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",101,0,0.926605504587156
1303,1977,"Female","$50,000 - $74,999","Married (w/kids)","High School Diploma","Democrat","Yes","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","No","Yes","Yes","Yes","Receiving","No","No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","No","Circumstances","No","No","Yes","Yes","No","TMI","No","Yes","Talk","Technology","Yes","Yes","Yes","Yes","No","Demanding","No","Mac","Yes","Cautious","Yes","Yes!","No","Space","No","Online","No","No","No","No","Grrr people","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Own","Optimist","Dad","No","Yes","No","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",86,17,0.788990825688073
1306,1962,"Female","$100,001 - $150,000","Married (w/kids)","Master's Degree","Independent","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","No","Giving","Yes","No","Idealist","Yes","No","Cool headed","Odd hours","No","Happy","Yes","Yes","Yes","Yes","A.M.","Yes","End","Yes","No","Me","Yes","Yes","No","Yes","No","TMI","No","No","Talk","People","No","Yes","No","No","Yes","Demanding","No","PC","Yes","Cautious","Yes","Yes!","No","Socialize","No","In-person","Yes","No","Yes","No","Grrr people","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",100,1,0.917431192660551
1311,1961,"Male","$100,001 - $150,000","Married (w/kids)","Master's Degree","Independent","No","Yes","No","Yes","No","Yes","Public","No","No","No","No","No","Yes","Yes","Science","Study first","Yes","Yes","No","Yes","Giving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","No","Yes","Circumstances","Yes","No","Yes","No","Yes","Mysterious","No","Yes","Talk","Technology","Yes","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","No","Yes","Yes","Yay people!","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","No","Own","Pessimist","Dad","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",94,7,0.862385321100917
1315,1977,"Male","$50,000 - $74,999","Married (w/kids)","High School Diploma","Independent","Yes","No","No","Yes","No","No","Public","Yes","Yes","No","Yes","No","No","Yes","Science","Study first","No","No","No","No","Giving","Yes","Yes","Idealist","No","Yes","Hot headed","Standard hours","Yes","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","End","No","No","Circumstances","Yes","No","No","Yes","Yes","TMI","Yes","No","Talk","Technology","No","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Space","No","Online","Yes","No","No","No","Grrr people","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","Own","Pessimist","Dad","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",70,31,0.642201834862385
1320,1989,"Female","under $25,000","Married (no kids)","Current Undergraduate","Republican","No","Yes","No","No","Yes","No","Public","No","Yes","No","Yes","Yes","No","Yes","Art","Study first","Yes","Yes","Yes","No","Giving","Yes","No","Idealist","Yes","Yes","Hot headed","Standard hours","Yes","Happy","No","Yes","No","No","A.M.","No","Start","Yes","Yes","Circumstances","Yes","No","No","Yes","No","TMI","Yes","No","Tunes","Technology","Yes","Yes","Yes","Yes","Yes","Supportive","No","PC","Yes","Cautious","No","Umm...","Yes","Space","No","In-person","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Rent","Pessimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",101,0,0.926605504587156
